title,url,abstract,date
Joseph EL KHOURY's Post - LinkedIn,https://www.linkedin.com/posts/zouzi_proud-of-our-audere-natixis-partners-healthcare-activity-7423019676689096704-zNmG,... Proud of our Audere / Natixis Partners Healthcare team for advising Sanofi on the divestment of its worldwide Loprazolam portfolio ...,2026-03-07 09:39:17
Thanks to MIF students for coming at Natixis | Christophe C. - LinkedIn,https://www.linkedin.com/posts/christophe-c-a59a9811_thanks-to-mif-students-for-coming-at-natixis-activity-7422939548323594240-Lb2A,"... Natixis CIB Advisory & Coverage, and Head of BPCE mid cap Development program. BPCE & Natixis Executive comitee member. Conseiller du ...",2026-03-07 09:39:17
Andrew Benton's Post - LinkedIn,https://www.linkedin.com/posts/andrew-benton-natixis_after-15-years-with-natixis-investment-managers-activity-7422547926272438272-Jp-k,"... After 15 years with Natixis Investment Managers in London, and 35 years in the industry, today marked Mick Hall's last day in the office ...",2026-03-07 09:39:17
Milena Lopez - Natixis Corporate & Investment Banking | LinkedIn,https://www.linkedin.com/in/milena-lopez-0800893,"... Strategic leader in commodities, project finance, and sustainability, delivering risk… · Experience: Natixis Corporate & Investment Banking · Education: ...",2026-03-07 09:39:17
Nick Elward Sr's Post - LinkedIn,https://www.linkedin.com/posts/nick-elward-sr-55a0356_congrats-to-my-boston-coworkers-at-natixis-activity-7420552436035063808-7tHm,"... Congrats to my Boston coworkers at Natixis IM--they were just named ""Most Generous Employees in Massachusetts"" for the 13th time by the ...",2026-03-07 09:39:17
"Alvin Limqueco, CFA's Post - LinkedIn",https://www.linkedin.com/posts/alvin-limqueco-cfa-42365a8_huge-thanks-to-the-natixis-team-for-the-support-activity-7420119588677382144-XofN,"... Huge thanks to the Natixis team for the support and partnership. Jean Chédeville Charles Jin Chuan Zhou Wenjie Tan, CFA David Lin.",2026-03-07 09:39:17
#natixisimevents | Natixis Investment Managers - LinkedIn,https://www.linkedin.com/posts/natixis-investment-managers_natixisimevents-activity-7419717931980193792-IyyZ,"... Natixis Investment Managers is pleased to share the success of its Global Financial Institutions Outlook, where London-based journalists ...",2026-03-07 09:39:17
Natixis Corporate & Investment Banking's Post - LinkedIn,https://www.linkedin.com/posts/natixis-corporate-investment-banking_natixis-corporate-investment-banking-activity-7419320347826499584-ZG2C,"... Natixis Corporate & Investment Banking welcomes Volker Anhaeuser as Senior Banker in the Advisory & Coverage, Transport & Environment sector ...",2026-03-07 09:39:17
Natixis Corporate & Investment Banking's Post - LinkedIn,https://www.linkedin.com/posts/natixis-corporate-investment-banking_natixis-cib-is-pleased-to-have-supported-activity-7417961246450262017-e7r5,... Natixis CIB is pleased to have supported AELF in arranging a $100 million warehouse credit facility to provide the US-based commercial ...,2026-03-07 09:39:17
Andrea Menez - Natixis Corporate & Investment Banking | LinkedIn,https://www.linkedin.com/in/andrea-menez-088a0a23,... Multicultural and results-driven financial services executive with deep expertise in… · Experience: Natixis Corporate & Investment Banking · Education: ...,2026-03-07 09:39:17
Natixis Investment Managers' Post - LinkedIn,https://www.linkedin.com/posts/natixis-investment-managers_natixisimevents-assetmanagement-investmentstrategy-activity-7417483234353012736-8Eao,"... Natixis Investment Managers was pleased to host its Perspectives 2026 event in Zurich, featuring insights from our CEO, Philippe Setbon, ...",2026-03-07 09:39:17
Natixis Corporate & Investment Banking's Post - LinkedIn,https://www.linkedin.com/posts/natixis-corporate-investment-banking_natixis-corporate-investment-banking-is-activity-7417136973515042816-49I7,"... Natixis Corporate & Investment Banking is proud to have acted as Coordinator, sole Documentation Agent, Agent, Security Agent and Mandated ...",2026-03-07 09:39:17
Sabine Veyne - The Alternative Outlook for 2026 - LinkedIn,https://www.linkedin.com/posts/sabine-veyne-747aa2205_the-alternative-outlook-for-2026-natixis-activity-7417235840919105537-spfm,"... Real estate, private equity, infrastructure, private debt: which private assets should we be looking to in 2026? Natixis IM's Expert ...",2026-03-07 09:39:17
White & Case advises J.P. Morgan and Natixis on Ruta del Este loan ...,https://www.linkedin.com/posts/dolly-mirchandani_white-case-advises-lenders-on-term-loan-activity-7415437729066590208-_jmA,"... White & Case LLP has advised J.P. Morgan and Natixis, as joint lenders, on a term loan financing for Ruta del Este Sociedad Concesionaria ...",2026-03-07 09:39:17
Loubna Gheribi's Post - LinkedIn,https://www.linkedin.com/posts/loubna-gheribi_happy-to-share-that-ive-joined-natixis-corporate-activity-7414277056772993024-bZLH,... Happy to share that I've joined Natixis Corporate & Investment Banking as an Investment Banking Analyst within the Transport & Environment ...,2026-03-07 09:39:17
Kilien B.'s Post - LinkedIn,https://www.linkedin.com/posts/kilien-burgos_thank-you-to-natixis-for-organizing-this-activity-7414049632747581441-Vj4S,"... Thank you to Natixis for organizing this wonderful Women in Finance event ! I am very proud to have taken part in such an inspiring day, ...",2026-03-07 09:39:17
Natixis in Portugal - LinkedIn,https://www.linkedin.com/posts/natixis-in-portugal_natixisinportugal-natixis-purpleimpact-activity-7411806733607645184-g7Hh,"... Last month, Natixis in Portugal concluded Learning Days, a week dedicated to fostering learning and growth. With our expansion to Lisbon, ...",2026-03-07 09:39:17
Christophe Bartaire - Season's Greetings Natixis CIB 2025 - LinkedIn,https://www.linkedin.com/posts/christophe-bartaire-9a674722_seasons-greetings-natixis-cib-2025-activity-7411722152531574785-qqH3,"... As we approach the end of the year, I would like to take a moment to express my gratitude for your support and collaboration.",2026-03-07 09:39:17
Rita Freitas' Post - LinkedIn,https://www.linkedin.com/posts/rita-freitas-111047134_natixisinportugal-natixis-wearehiring-activity-7410372763510583296-x21o,... Career Opportunities at Natixis in Portugal! We are looking for Senior QA Analysts! 1️⃣Senior QA Analyst - English speaker ...,2026-03-07 09:39:17
Natixis Investment Managers' Post - LinkedIn,https://www.linkedin.com/posts/natixis-investment-managers_togetherforbetter-holidaygiving-communityengagement-activity-7409625190873108480-67Xg,"... Frosty's Friends brought holiday cheer to Winthrop Elementary again! 150 Natixis employees provided gifts to every single student, ...",2026-03-07 09:39:17
The glory days of globalisation are behind us - LinkedIn,https://www.linkedin.com/posts/natixis-investment-managers_the-glory-days-of-globalisation-are-behind-activity-7409248716550946817-hcNS,... AM is an affiliate of Natixis Investment Managers. Professional investors only | #MarketingCommunication | Capital at risk ... Thematics AM is an ...,2026-03-07 09:39:17
Natixis Investment Managers' Post - LinkedIn,https://www.linkedin.com/posts/natixis-investment-managers_natixisimculture-teambuilding-sustainability-activity-7408930621399408640-KkJe,"... Fresh ingredients, friendly instruction, and joyful teamwork shaped an evening filled with laughter, purpose, and a true sense of solidarity ...",2026-03-07 09:39:17
czjs5aWpFWk | Natixis CIB Australia - LinkedIn,https://www.linkedin.com/posts/natixis-cib-australia_czjs5awpfwk-activity-7407641636597334018-0Cgs,"... Season's Greetings from Natixis CIB Australia As we approach the end of 2025, we would like to extend our heartfelt gratitude to our ...",2026-03-07 09:39:17
Natixis Investment Managers - Women in Finance 2025 - LinkedIn,https://www.linkedin.com/posts/natixis-investment-managers_women-in-finance-2025-an-immersive-experience-activity-7407042076531642368-T2eO,"... Women in Finance 2025: An Immersive Experience at the Heart of Natixis Investment Managers' Careers On December 10, the Paris-based teams of ...",2026-03-07 09:39:17
Laura Kaliszewski's Post - LinkedIn,https://www.linkedin.com/posts/laura-kaliszewski-87999714_mentoring-womeninfinance-natixis-activity-7407321338085785600-bRw-,"... ... Natixis, to support young female students exploring careers in our industry. Spending a day alongside a talented student for hands‑on job ...",2026-03-07 09:39:17
Natixis Corporate & Investment Banking's Post - LinkedIn,https://www.linkedin.com/posts/natixis-corporate-investment-banking_natixis-corporate-investment-banking-activity-7407325292794519555-xCCk,"... Natixis Corporate & Investment Banking is pleased to announce that Michael Haize will join the Natixis Senior Management Committee, ...",2026-03-07 09:39:17
Reza Watts - Such a fantastic result for Natixis CIB Australia! - LinkedIn,https://www.linkedin.com/posts/reza-watts-0328597_such-a-fantastic-result-for-natixis-cib-australia-activity-7405071889217413120-CbIy,... AWARDS | We are delighted to announce that as part of KangaNews's Awards for 2025 Natixis CIB Australia has been recognized for our ...,2026-03-07 09:39:17
Natixis Investment Managers' Post - LinkedIn,https://www.linkedin.com/posts/natixis-investment-managers_natixisimevents-innovation-sustainable-activity-7401545797940453376-pqbb,"... Natixis Investment Managers Sustainability team proudly hosted its annual Sustainability Offsite conference, bringing together Natixis IM ...",2026-03-07 09:39:17
#natixisimawards | Natixis Investment Managers - LinkedIn,https://www.linkedin.com/posts/natixis-investment-managers_natixisimawards-activity-7400081082504728576-lxY2,... Congratulations to DNCA Finance on winning the award for Best Fund Provider Global Bond – Short Term at the Asian Private Banker 13th Asset ...,2026-03-07 09:39:17
Fiscal deficits are fixed income's biggest risk | Natixis Investment ...,https://www.linkedin.com/posts/natixis-investment-managers_fiscal-deficits-are-fixed-incomes-biggest-activity-7399412703108386818-rhUV,"... François Collet, CIO of DNCA, shares his global fixed income outlook, where he sees the greatest risks and opportunities.",2026-03-07 09:39:17
Natixis Corporate & Investment Banking's Post - LinkedIn,https://www.linkedin.com/posts/natixis-corporate-investment-banking_natixis-corporate-investment-banking-alongside-activity-7397552140417716225-TbvU,"... The assets produce approximately 1.1 TWh of electricity annually. The agreement marks a further step in Plenitude's growth strategy, reinforcing ...",2026-03-07 09:39:17
#natixisinportugal #natixis #purplelmpact #securityday ... - LinkedIn,https://www.linkedin.com/posts/natixis-in-portugal_natixisinportugal-natixis-purplelmpact-activity-7397293293035941889-9u6h,"... Cybersecurity remains a top priority for organizations worldwide and Natixis in Portugal is no exception. During this year's Security Day, ...",2026-03-07 09:39:17
Georgina Santos' Post - LinkedIn,https://www.linkedin.com/posts/raquelrdsantos_natixis-in-portugal-legal-team-flew-to-paris-activity-7397057853536223232-LaEa,"... Natixis in Portugal Legal Team flew to Paris to be a part of Natixis Security Seminar, an opportunity to share our experience and learn from ...",2026-03-07 09:39:17
#cre #realestatefinance #nyc | Natixis Corporate & Investment Banking,https://www.linkedin.com/posts/natixis-corporate-investment-banking_cre-realestatefinance-nyc-activity-7396677205931753472-vI_S,"... Natixis Corporate & Investment Banking is pleased to have originated a $260 million, floating-rate financing to a JV between a global ...",2026-03-07 09:39:17
Vanessa Roux-Collet's Post - LinkedIn,https://www.linkedin.com/posts/vanessa-roux-collet-55803535_i-was-delighted-to-participate-in-natixis-activity-7396150594949971968-00xc,... I was delighted to participate in Natixis Investment Managers' first client symposium in Japan. I engaged in insightful discussions with ...,2026-03-07 09:39:18
A. Randall Appleyard - Natixis CIB Americas - LinkedIn,https://www.linkedin.com/in/randy-appleyard,"... Experience: Natixis CIB Americas · Location: New York · 500+ connections on LinkedIn. View A. Randall Appleyard's profile on LinkedIn, a professional ...",2026-03-07 09:39:18
"Borja Solana - Director, Infrastructure & Energy Finance, at Natixis ...",https://www.linkedin.com/in/borja-solana-9320b67b,"... Director, Infrastructure & Energy Finance, at Natixis CIB Americas · Experience: Natixis CIB Americas · Education: Ecole Nationale des Ponts et Chaussées ...",2026-03-07 09:39:18
Natixis in Portugal's Post - Web Summit · Luma - LinkedIn,https://www.linkedin.com/posts/natixis-in-portugal_natixis-event-in-lisbon-web-summit-luma-activity-7393958734533656576-RrfK,"... Natixis in Portugal brings energy and innovation to Lisbon with the “Natixis Moves You” initiative, in the context of Web Summit 2025.",2026-03-07 09:39:18
Financial Literacy Community | Natixis in Portugal - LinkedIn,https://www.linkedin.com/posts/natixis-in-portugal_financial-literacy-community-activity-7394046122476060674-udXD,... The Financial Literacy Community of Natixis in Portugal held an interactive session aimed at strengthening our employees' financial ...,2026-03-07 09:39:18
Alexandre Laizet - Bitcoin Treasury Companies - LinkedIn,https://www.linkedin.com/posts/alexandre-laizet_webinar-natixis-bitcoin-treasury-companies-activity-7393591295736172544-Z7hV,... Webinar Natixis – Bitcoin Treasury Companies: Where do we go from here? I'm pleased to join Natixis Corporate & Investment Banking Research ...,2026-03-07 09:39:18
Andrew Benton - Private equity: rise or fall? - LinkedIn,https://www.linkedin.com/posts/andrew-benton-natixis_private-equity-rise-or-fall-natixis-investment-activity-7392946671590010880-P9v5,... Private equity: rise or fall? | Natixis Investment Managers im.natixis.com · 23 · Like Comment. Share. Copy,2026-03-07 09:39:18
Natixis Corporate & Investment Banking's Post - LinkedIn,https://www.linkedin.com/posts/natixis-corporate-investment-banking_sustainablefinance-energytransition-nuclearenergy-activity-7392558040484388864-CORh,"... Natixis Corporate & Investment Banking is proud to have acted as Mandated Lead Arranger in financing Sizewell C, the groundbreaking nuclear ...",2026-03-07 09:39:18
Natixis in Portugal's Post - LinkedIn,https://www.linkedin.com/posts/natixis-in-portugal_natixisinportugal-natixis-purpleimpact-activity-7392516319885017088-uCuV,... Natixis in Portugal was recognized at the APEE - Associação Portuguesa de Ética Empresarial Awards for Social Responsibility and ...,2026-03-07 09:39:18
#natixisimevents | Natixis Investment Managers - LinkedIn,https://www.linkedin.com/posts/natixis-investment-managers_natixisimevents-activity-7391021374494109696-9XFg,"... Mirova recently had the privilege of attending the Climate Connect Sydney event, a morning filled with thought-provoking sessions designed ...",2026-03-07 09:39:18
Pierre Ambrosino - Natixis Corporate & Investment Banking | LinkedIn,https://www.linkedin.com/in/pierreambrosino,... Pierre is the Senior Banker in charge of the U.S. Banks vertical at Natixis Corporate &… · Experience: Natixis Corporate & Investment Banking · Education: ...,2026-03-07 09:39:18
Robert White - Natixis Corporate & Investment Banking | LinkedIn,https://www.linkedin.com/in/robertjwhite1,"... Climate change is real, and an issue that affects us all. My contribution is to provide… · Experience: Natixis Corporate & Investment Banking · Location: ...",2026-03-07 09:39:18
Natixis in Portugal - LinkedIn,https://www.linkedin.com/posts/natixis-in-portugal_natixisinportugal-natixis-purpleimpact-activity-7386453752154828800-u3zJ,"... In a flash interview, Angélique TAVARES, AI Asset Team Leader at Natixis in Portugal, shares her journey in Artificial Intelligence and ...",2026-03-07 09:39:18
#natixisimawards | Natixis Investment Managers - LinkedIn,https://www.linkedin.com/posts/natixis-investment-managers_natixisimawards-activity-7385947944040181760-oZp6,"... Natixis Investment Managers' affiliate, Ostrum Asset Management, has been recognised as the number one asset manager in Europe and number ...",2026-03-07 09:39:18
Natixis Investment Managers | LinkedIn,https://www.linkedin.com/company/natixis-investment-managers,"... Ranked among the world's largest asset managers, Natixis Investment Managers delivers a diverse range of solutions across asset classes, styles, and vehicles.",2026-03-07 09:39:18
Isabel Nunez - Natixis CIB Americas - LinkedIn,https://www.linkedin.com/in/isabel-nunez-51a80b16,... Senior credit analyst armed with extensive experience covering private equity (LBO… · Experience: Natixis CIB Americas · Location: New York · 500+ ...,2026-03-07 09:39:18
Natixis in Portugal's Post - LinkedIn,https://www.linkedin.com/posts/natixis-in-portugal_natixisinportugal-natixis-purpleimpact-activity-7383521482062200832--aIh,"... Rui Veloso, CFO and COO of Natixis in Portugal, shares his analysis with Jornal de Negócios on a topic that is increasingly relevant to the ...",2026-03-07 09:39:18
Bastien Bonnefoux's Post - LinkedIn,https://www.linkedin.com/posts/bastien-bonnefoux-1379b799_learning-expedition-at-natixis-cib-for-activity-7382444806720925696-F9kl,... Learning expedition at Natixis CIB for the EDHEC Students ! Glad to share that the talented EDHEC students embarked last week on a ...,2026-03-07 09:39:18
Natixis Corporate & Investment Banking's Post - LinkedIn,https://www.linkedin.com/posts/natixis-corporate-investment-banking_natixis-corporate-investment-banking-activity-7381613298795986944-2EOe,"... Natixis Corporate & Investment Banking is pleased to announce the appointment of Khalid Krim as Global Head of Financial Institutions Group, ...",2026-03-07 09:39:18
Natixis Corporate & Investment Banking's Post - LinkedIn,https://www.linkedin.com/posts/natixis-corporate-investment-banking_natixis-corporate-investment-banking-activity-7378346928075587584-oPlh,... Natixis Corporate & Investment Banking is delighted to have acted as Global Coordinator & Structuring ESG Advisor for the successful ...,2026-03-07 09:39:18
Natixis Corporate & Investment Banking's Post - LinkedIn,https://www.linkedin.com/posts/natixis-corporate-investment-banking_natixis-corporate-investment-bankingis-activity-7376556404725288960-2RIA,... Natixis Corporate & Investment Banking is pleased to have acted as Global Coordinator on a €300m Hybrid Convertible Bond (ODIRNANE) for ...,2026-03-07 09:39:18
Beatriz Pina Smith - Natixis Investment Managers | LinkedIn,https://www.linkedin.com/in/beatriz-pina-smith-85831a86,... Beatriz Pina Smith is a senior executive with deep financial expertise and vast… · Experience: Natixis Investment Managers · Education: College of the Holy ...,2026-03-07 09:39:18
#ecafinance #exportfinance | Natixis Corporate & Investment Banking,https://www.linkedin.com/posts/natixis-corporate-investment-banking_ecafinance-exportfinance-activity-7376159127577923584-iJh5,... Natixis Corporate & Investment Banking is proud to announce that it served in multiple key roles on Daewoo Engineering & Construction Co.,2026-03-07 09:39:18
Universe Direct Lending | Natixis Corporate & Investment Banking,https://www.linkedin.com/posts/natixis-corporate-investment-banking_universe-direct-lending-quotes-activity-7375785268576141312-eGgd,"... Natixis Corporate & Investment Banking is pleased to announce the first close of Universe Direct Lending Partners I, with initial dry powder ...",2026-03-07 09:39:18
Natixis in Portugal - LinkedIn,https://www.linkedin.com/posts/natixis-in-portugal_natixisinportugal-natixis-purpleimpact-activity-7374853990150213632-i_d9,... Are you curious to learn more about Natixis in Portugal and to meet the Purple Team? This is your opportunity. From career fairs organized ...,2026-03-07 09:39:18
"Garrett Melson, CFA - Natixis Investment Managers - LinkedIn",https://www.linkedin.com/in/garrettmelson,... Garrett Melson is a Portfolio Strategist with Natixis Investment Managers Solutions. He… · Experience: Natixis Investment Managers · Education: Boston ...,2026-03-07 09:39:18
Thibault Archeray's Post - LinkedIn,https://www.linkedin.com/posts/thibault-archeray-4799b13_well-done-to-natixis-fig-team-for-this-successful-activity-7374570952103309312-WzXW,... Well done to Natixis FIG team for this successful 3rd edition ! Thank you to all our issuers and investors for joining our event.,2026-03-07 09:39:18
natixisinportugal #natixis #purpleimpact #sports ... - LinkedIn,https://www.linkedin.com/posts/natixis-in-portugal_natixisinportugal-natixis-purpleimpact-activity-7371950658771464192-eJqy,"... Ana Paula Azevedo, Financial Crime Officer at Natixis in Portugal, perfectly embodies the values of discipline, balance and perseverance ...",2026-03-07 09:39:18
Cynthia Burwell - Natixis Corporate & Investment Banking | LinkedIn,https://www.linkedin.com/in/cynthia-burwell-1067696,... Strategic and results-oriented Managing Director and Chief Data Officer with 30+ years of… · Experience: Natixis Corporate & Investment Banking · Location: ...,2026-03-07 09:39:18
Natixis Corporate & Investment Banking - LinkedIn,https://www.linkedin.com/posts/natixis-corporate-investment-banking_patronage-sponsorship-mus%25C3%25A9ejacquemartandr%25C3%25A9-activity-7371792139615219712-Hl86,"... Natixis (Natixis Corporate & Investment Banking and Natixis Investment Managers) is the major patron of the exhibition ""Georges de La Tour.",2026-03-07 09:39:18
Daniel Barber's Post - LinkedIn,https://www.linkedin.com/posts/daniel-barber-b7667727_what-a-day-at-the-natixis-charity-golf-day-activity-7369792507393499136-xE6d,... What a day at the Natixis Charity Golf Day down at the Addington. A great day supporting two brilliant charities Providence Row and Inspire ...,2026-03-07 09:39:18
Kari Grant's Post - Natixis Investment Managers - LinkedIn,https://www.linkedin.com/posts/kari-grant_one-big-thing-is-the-looming-government-activity-7369442374667780097-817x,... It feels a little bit like groundhog's day this September with another possible shutdown looming. But markets won't have reason to care too ...,2026-03-07 09:39:18
Natixis in Portugal's Post - LinkedIn,https://www.linkedin.com/posts/natixis-in-portugal_natixisinportugal-natixis-purpleimpact-activity-7369314110540304387-JUuN,... ... //lnkd.in/gySvYhjG #NatixisInPortugal #Natixis #PurpleImpact #OpenHouse #Networking #MuchMoreThanJustAJob #MakeAnImpact.,2026-03-07 09:39:18
Mohamed Kallala's Post - LinkedIn,https://www.linkedin.com/posts/mohamed-kallala-b221b782_congratulations-to-groupe-bpce-and-the-teams-activity-7368931268140503041-bAAY,... Congratulations to Groupe BPCE and the teams at Natixis Corporate & Investment Banking for supporting and leading the design and launch of ...,2026-03-07 09:39:18
"Michael Kroupa, CISSP, GSLC - Natixis Investment Managers",https://www.linkedin.com/in/michael-kroupa-cissp-gslc-b9079310,... Technically proficient information security leader with undying drive to help people… · Experience: Natixis Investment Managers · Education: Community ...,2026-03-07 09:39:18
Natixis in Portugal's Post - LinkedIn,https://www.linkedin.com/posts/natixis-in-portugal_natixisinportugal-natixis-purpleimpact-activity-7360623155184386049-Qxqi,"... Congratulations to Rodrigo Lopes, Data Scientist in the CIB Risk team at Natixis in Portugal, for being crowned Mahjong World Champion at ...",2026-03-07 09:39:18
Jan H. Ryu Koo - Natixis Investment Managers - LinkedIn,https://www.linkedin.com/in/janryukoo,... Experience: Natixis Investment Managers · Education: Boston University School of Law · Location: Boston · 500+ connections on LinkedIn. View Jan H. Ryu ...,2026-03-07 09:39:18
Natixis Corporate & Investment Banking's Post - LinkedIn,https://www.linkedin.com/posts/natixis-corporate-investment-banking_natixis-corporate-investment-banking-activity-7356955123945730048-LA9x,"... Natixis acted as MLA, Global Green Loan Coordinator, Issuing Bank and Hedging Bank. Congratulations to Serena Industrial Partners, Mota-Engil ...",2026-03-07 09:39:18
Olivier Delay - Natixis CIB Americas - LinkedIn,https://www.linkedin.com/in/olivierdelay,... Experience: Natixis CIB Americas · Education: London School of Economics and Political Science · Location: New York City Metropolitan Area · 500+ ...,2026-03-07 09:39:18
India's BRICS Presidency 2025 - What It Means for Finance ...,https://www.linkedin.com/posts/pankaj-agarwal-83705154_brics2025-financeleadership-indiainbrics-activity-7354726196418416642-YBbs,... ... Natixis Corporate & Investment Banking. #India #policy #tariffs #assetthemes #fundmanagers #economicreform. No alternative text description ...,2026-03-07 09:39:18
#natixisinportugal #natixis #purpleimpact #sailingcommunity ...,https://www.linkedin.com/posts/natixis-in-portugal_natixisinportugal-natixis-purpleimpact-activity-7354183455154356226-xs5P,"... Our Sailing and All Equals communities set sail together on the Douro River, in partnership with BBDouro Group. At Natixis in Portugal, ...",2026-03-07 09:39:18
Natixis in Portugal - LinkedIn,https://www.linkedin.com/posts/natixis-in-portugal_natixisinportugal-natixis-purpleimpact-activity-7352021486875873280-SzhS,"... During last month's Natixis Sports Week, we opened our doors to a different kind of team: our employees' families.",2026-03-07 09:39:18
International Yoga Day | Natixis in Portugal - LinkedIn,https://www.linkedin.com/posts/natixis-in-portugal_international-yoga-day-activity-7349426923711651840-Zi1q,"... On June 21st, we came together at Parque de São Roque to celebrate International Yoga Day and wrap up Natixis Sports Week with a truly ...",2026-03-07 09:39:18
Natixis in Portugal's Post - LinkedIn,https://www.linkedin.com/posts/natixis-in-portugal_natixisinportugal-natixis-purpleimpact-activity-7348632158636290048-3iRQ,... ... Welcome aboard! #NatixisinPortugal #Natixis #PurpleImpact #Onboarding #Team #MuchMoreThanJustAJob #MakeAnImpact.,2026-03-07 09:39:18
